file,sheet,row,values
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1,Oxeiptosis-related genes | lncRNA | Correlation | P-value | Regulation
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,328,KEAP1 | AL139807.1 | -0.256128655445479 | 4.97022550168948e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,331,KEAP1 | AC113143.1 | -0.28495583755279 | 1.94761735935402e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,335,KEAP1 | AL133245.1 | -0.245911323413049 | 1.43288946008471e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,337,KEAP1 | AL139035.1 | 0.299064006820344 | 3.46783200211035e-09 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,339,KEAP1 | AC024267.5 | -0.245339629706693 | 1.51829551621192e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,341,KEAP1 | AL596247.1 | -0.218276969733142 | 2.0049999238483e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,342,KEAP1 | LINC01252 | -0.236131991170951 | 3.78325073167853e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,344,KEAP1 | AC006441.1 | -0.359776034618288 | 6.68135359645383e-13 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,349,KEAP1 | MAFG-DT | 0.235494550638267 | 4.02466511083118e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,351,KEAP1 | RAD51-AS1 | -0.298984522549159 | 3.50264106152907e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,353,KEAP1 | AC037198.1 | -0.201151146806686 | 8.76582474020914e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,355,KEAP1 | AL161421.1 | 0.298687554541963 | 3.63571635623787e-09 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,357,KEAP1 | THRB-IT1 | -0.216355624156814 | 2.38010497831002e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,358,KEAP1 | AP000763.3 | -0.210696019692472 | 3.90974512961474e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,360,KEAP1 | AC233992.3 | 0.330818904696419 | 5.00404193950453e-11 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,362,KEAP1 | LINC01775 | 0.223870980732759 | 1.20632840948295e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,363,KEAP1 | AC118755.1 | -0.213724059064035 | 3.00285549634018e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,364,KEAP1 | AC083798.2 | -0.224648059534577 | 1.12296369310863e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,367,KEAP1 | AC092756.1 | -0.283250684859604 | 2.38410293368379e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,368,KEAP1 | AC023632.5 | -0.244071379212069 | 1.72550057143469e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,370,KEAP1 | AC010768.2 | -0.226942851029784 | 9.07574846193877e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,373,KEAP1 | AC004846.2 | -0.270792423502383 | 1.00286653445494e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,374,KEAP1 | LINC00685 | -0.225000093117707 | 1.08702775435124e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,375,KEAP1 | AC002128.2 | -0.218231952149741 | 2.01310805200568e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,376,KEAP1 | AC020978.3 | -0.277456883879649 | 4.69183740395569e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,379,KEAP1 | AL513327.1 | -0.26482600088924 | 1.94599433724286e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,380,KEAP1 | AP005329.1 | -0.248377905621256 | 1.11435009815972e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,381,KEAP1 | AC121493.1 | -0.225831173803321 | 1.00647861542258e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,382,KEAP1 | AC007216.3 | -0.315933614550152 | 3.88397275169202e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,383,KEAP1 | LINC00863 | 0.306208011409262 | 1.39568488919918e-09 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,385,KEAP1 | AC025287.3 | -0.234067328054009 | 4.61961961900193e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,387,KEAP1 | AC008966.2 | -0.251925510018841 | 7.72593341100321e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,388,KEAP1 | AL359715.3 | -0.301456905300141 | 2.5636303287944e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,392,KEAP1 | PCAT19 | -0.202453477033532 | 7.86856548603836e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,401,KEAP1 | AL445248.1 | -0.296680475564749 | 4.67260477223467e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,403,KEAP1 | AC009554.1 | -0.239443946337904 | 2.73569819885168e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,406,KEAP1 | UBR5-AS1 | -0.282708855848801 | 2.54160387466494e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,408,KEAP1 | AC015922.3 | -0.316448783333312 | 3.62480102547148e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,410,KEAP1 | AC048341.2 | -0.307867451920297 | 1.12572200517904e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,414,KEAP1 | AC025043.1 | -0.242349075092734 | 2.05059623819404e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,417,KEAP1 | AC093249.6 | 0.234750052424816 | 4.32524650083259e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,418,KEAP1 | AC106864.1 | -0.235274621785415 | 4.11131785432118e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,421,KEAP1 | AC079866.2 | -0.215174040687535 | 2.64284287164354e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,426,KEAP1 | AC027307.2 | 0.311109354888506 | 7.36816446395492e-10 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,427,KEAP1 | AC020594.1 | -0.222746946275119 | 1.33738614062169e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,432,KEAP1 | AC015849.4 | -0.274522148746112 | 6.57210973891149e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,435,KEAP1 | AC112722.1 | -0.215180902333409 | 2.64124071923014e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,436,KEAP1 | AC023302.1 | -0.209098356058206 | 4.48707696322596e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,437,KEAP1 | AC083843.3 | -0.238044931888293 | 3.13900426500617e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,441,KEAP1 | AL158163.1 | -0.320742908768609 | 2.02791541571318e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,445,KEAP1 | AL139287.1 | -0.248490644865893 | 1.10154782500898e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,447,KEAP1 | AC068389.3 | -0.289107436985734 | 1.18361420961307e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,448,KEAP1 | AL136304.1 | -0.273149736078574 | 7.68354263113965e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,450,KEAP1 | AL049539.1 | -0.2179702941582 | 2.060854423025e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,452,KEAP1 | ANKRD10-IT1 | -0.278830961134369 | 4.0015011970065e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,453,KEAP1 | AL132639.2 | 0.235254058647 | 4.11951021439279e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,455,KEAP1 | AC145285.6 | 0.299138604444936 | 3.43546824236265e-09 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,458,KEAP1 | AC105020.1 | -0.214505473247662 | 2.80344091178554e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,460,KEAP1 | FO393419.2 | -0.262503299130709 | 2.50803702142942e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,464,KEAP1 | AC007878.1 | -0.264350632954882 | 2.0501204099862e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,466,KEAP1 | AC096586.2 | -0.268956930379298 | 1.23184702363185e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,467,KEAP1 | AC004477.3 | -0.317921281909139 | 2.97332052804219e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,469,KEAP1 | AC002558.3 | -0.312262264631166 | 6.32932138919968e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,472,KEAP1 | SEMA3F-AS1 | -0.313511027415231 | 5.36470671060073e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,475,KEAP1 | AC013403.2 | -0.230580031738983 | 6.44652502401348e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,479,KEAP1 | AC007014.2 | -0.209045182179581 | 4.50761178212324e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,481,KEAP1 | AC132872.1 | -0.251060920998121 | 8.45160125242816e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,482,KEAP1 | AL391684.1 | -0.232613653991771 | 5.3113509941417e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,491,KEAP1 | WWTR1-IT1 | -0.227828139241942 | 8.35501085518821e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,496,KEAP1 | RNF216-IT1 | -0.26439680401595 | 2.03977640076774e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,499,KEAP1 | PSMA3-AS1 | -0.351432629574428 | 2.42587985012807e-12 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,500,KEAP1 | AC005899.6 | -0.270220080649836 | 1.06945914288005e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,506,KEAP1 | AC008982.2 | -0.258942831250607 | 3.68308335014701e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,509,KEAP1 | AL121839.2 | -0.201645779802789 | 8.41426057071707e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,510,KEAP1 | AC117490.2 | -0.254496673005561 | 5.90421550082074e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,511,KEAP1 | GNA14-AS1 | -0.204232087730702 | 6.78213282751557e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,514,KEAP1 | AC013549.1 | -0.272649053518821 | 8.13249550731177e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,515,KEAP1 | AC091153.2 | -0.214255199859352 | 2.86590310209036e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,528,KEAP1 | AL133243.3 | -0.390899362120339 | 3.86088691015097e-15 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,532,KEAP1 | AC245060.5 | -0.278814893368584 | 4.00897540687546e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,533,KEAP1 | AC232271.1 | -0.203089096953516 | 7.46274607861782e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,535,KEAP1 | OGFRP1 | 0.305131184140067 | 1.60344861496746e-09 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,536,KEAP1 | AP001458.1 | -0.205654773523482 | 6.01657607299878e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,538,KEAP1 | AP001160.4 | -0.259737634566926 | 3.38199120864223e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,539,KEAP1 | AC127024.6 | -0.246863185575158 | 1.30080420413274e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,540,KEAP1 | AC026401.2 | -0.232886735004387 | 5.17429222192333e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,547,KEAP1 | AC012409.1 | -0.247452521753435 | 1.22495935710218e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,550,KEAP1 | MIATNB | -0.208178644053893 | 4.85502200867553e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,552,KEAP1 | AGBL5-IT1 | -0.300233833061693 | 2.99272029814916e-09 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,554,KEAP1 | AC015813.1 | -0.226011392963736 | 9.89776972675676e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,555,KEAP1 | SND1-IT1 | -0.357928617752788 | 8.91828237484881e-13 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,556,KEAP1 | AC107375.1 | -0.213720931886023 | 3.00367987215934e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,558,KEAP1 | AC005332.3 | -0.276916299299847 | 4.99381335113004e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,559,KEAP1 | AL136115.2 | -0.270274673480556 | 1.06292774232677e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,561,KEAP1 | AC005021.1 | -0.220582557654291 | 1.62876810746495e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,568,KEAP1 | LACTB2-AS1 | -0.262119575259092 | 2.61479241745457e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,570,KEAP1 | AC009090.3 | -0.219675993754208 | 1.76791877059808e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,571,KEAP1 | AL049840.6 | -0.210813317888038 | 3.87025009061069e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,576,KEAP1 | GEMIN7-AS1 | -0.239821176069224 | 2.6357352073517e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,578,KEAP1 | AC015971.1 | -0.200250124843568 | 9.44201926119902e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,579,KEAP1 | AC079807.1 | 0.319712864979788 | 2.33302608744158e-10 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,589,KEAP1 | AC234775.3 | -0.209428887364197 | 4.36140007603603e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,592,KEAP1 | AC090971.2 | -0.253116374847954 | 6.82363963557365e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,594,KEAP1 | AC005519.1 | -0.285713349403419 | 1.7795078533317e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,598,KEAP1 | GNG12-AS1 | -0.232694596503202 | 5.27036924451364e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,600,KEAP1 | RC3H1-IT1 | -0.251693731365073 | 7.91437904944634e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,601,KEAP1 | AL022322.1 | -0.274100458673022 | 6.89595500317995e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,602,KEAP1 | AC005104.1 | -0.271461331488322 | 9.30099141279601e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,603,KEAP1 | INE1 | -0.226566944660945 | 9.39934999694543e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,604,KEAP1 | AL021707.4 | -0.212789290073292 | 3.25904857319102e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,605,KEAP1 | GK-IT1 | -0.228686357570213 | 7.7085633448729e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,606,KEAP1 | AC133550.2 | -0.204713739278175 | 6.5132218007019e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,607,KEAP1 | AC100821.2 | -0.237047033478118 | 3.46074184927072e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,610,KEAP1 | AL354760.1 | -0.231881021493054 | 5.69636908294343e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,613,KEAP1 | AP001020.3 | -0.221103868053564 | 1.55352694293932e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,615,KEAP1 | CTBP1-AS | -0.213037250415499 | 3.18914466715157e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,617,KEAP1 | AC004253.1 | -0.319571455519266 | 2.3782529286952e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,618,KEAP1 | AC093110.1 | -0.217580409914035 | 2.13399562761472e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,619,KEAP1 | AC079336.2 | -0.256740493341309 | 4.65807519309623e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,620,KEAP1 | AL021707.2 | -0.206633246311486 | 5.53817676583862e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,623,KEAP1 | AC135507.1 | -0.284324646197969 | 2.09933092115399e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,627,KEAP1 | AC007128.2 | 0.200738934425152 | 9.06931984962217e-05 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,629,KEAP1 | AC111170.3 | -0.263615732011058 | 2.22172216479653e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,634,KEAP1 | AC092171.3 | 0.236717397151032 | 3.57377343214794e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,635,KEAP1 | AC090948.1 | -0.200383098264619 | 9.33923021712695e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,637,KEAP1 | AC004908.3 | -0.280705044829097 | 3.21618097413957e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,638,KEAP1 | AC009950.1 | -0.218489730915302 | 1.96709676619402e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,639,KEAP1 | AC007546.1 | -0.252033222140502 | 7.6398312693701e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,642,KEAP1 | AC096921.2 | -0.274823207887587 | 6.34993595735646e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,644,KEAP1 | NPTN-IT1 | -0.377587461754821 | 3.74460823430002e-14 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,647,KEAP1 | AL365181.3 | 0.234075541029814 | 4.61596743161211e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,648,KEAP1 | AP002812.3 | -0.268838233279576 | 1.24827314008638e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,649,KEAP1 | AC011468.1 | -0.227635901877979 | 8.50672638606098e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,650,KEAP1 | AC006042.3 | -0.207792051657058 | 5.01803562383292e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,652,KEAP1 | AC087277.2 | -0.207297763375491 | 5.23399419487451e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,653,KEAP1 | AC093788.1 | -0.312829244960712 | 5.87210700348246e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,654,KEAP1 | ALMS1-IT1 | -0.210613501241778 | 3.93775756731177e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,658,KEAP1 | AL359076.1 | -0.248296494324208 | 1.12368341692886e-06 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,662,KEAP1 | AC132938.3 | 0.240225901253322 | 2.53237179707408e-06 | postive
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,663,KEAP1 | AC092168.2 | -0.22235180514746 | 1.38659031428669e-05 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,664,KEAP1 | AL138963.1 | -0.249609016838535 | 9.81954158211277e-07 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,666,KEAP1 | AC027271.1 | -0.279143884194732 | 3.85859430845509e-08 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,671,KEAP1 | AP002907.1 | -0.324422810751415 | 1.2237508023033e-10 | negative
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,674,KEAP1 | AC010245.2 | -0.292177108679315 | 8.1473728285634e-09 | negative
